Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
45.5,5.10413e-07,1.47606e-07,5.58561e-07,1.4683e-07,0,0,4.7657e-07,1.37216e-07,4.97068e-07,1.42473e-07,7.34975e-07,1.70726e-07,6.33853e-07,1.6304e-07,5.79059e-07,1.46472e-07,1.00438e-06,1.82906e-07,9.22394e-07,1.7972e-07,9.27519e-07,1.88213e-07,6.26281e-07,1.49922e-07,8.17755e-06,5.82002e-07
46.5,8.74155e-07,1.81871e-07,6.35427e-07,1.5339e-07,0,0,7.94284e-07,1.63259e-07,5.53437e-07,1.52187e-07,6.36633e-07,1.7221e-07,4.96059e-07,1.47896e-07,5.07317e-07,1.45031e-07,8.19906e-07,1.69958e-07,6.14929e-07,1.58774e-07,9.9926e-07,1.91395e-07,6.00402e-07,1.42125e-07,8.20606e-06,5.86871e-07
47.5,8.03753e-07,1.8016e-07,5.38063e-07,1.47188e-07,0,0,5.84183e-07,1.46383e-07,5.63685e-07,1.52015e-07,4.3995e-07,1.50457e-07,1.04172e-06,1.90216e-07,6.66174e-07,1.55431e-07,6.66174e-07,1.57945e-07,7.37915e-07,1.61724e-07,5.2269e-07,1.60256e-07,8.07437e-07,1.62361e-07,7.99507e-06,5.79538e-07
48.5,4.81079e-07,1.44662e-07,6.61049e-07,1.55516e-07,0,0,6.81547e-07,1.55178e-07,4.61197e-07,1.34607e-07,4.50302e-07,1.5293e-07,5.89759e-07,1.58121e-07,7.27667e-07,1.59434e-07,8.04533e-07,1.76996e-07,5.89307e-07,1.54159e-07,5.38063e-07,1.55008e-07,7.34975e-07,1.58521e-07,7.35067e-06,5.63117e-07
49.5,7.39218e-07,1.66353e-07,5.2269e-07,1.50102e-07,0,0,4.81695e-07,1.39963e-07,4.35575e-07,1.40805e-07,1.08693e-07,1.14456e-07,5.07083e-07,1.56674e-07,6.25178e-07,1.53561e-07,5.84183e-07,1.49049e-07,5.38063e-07,1.4984e-07,5.63685e-07,1.54584e-07,6.72864e-07,1.49116e-07,6.27858e-06,5.34922e-07
50.5,4.75212e-07,1.5511e-07,3.68958e-07,1.27391e-07,0,0,6.45676e-07,1.50626e-07,5.12441e-07,1.39399e-07,9.10955e-07,1.8182e-07,6.83459e-07,1.59365e-07,6.45676e-07,1.55769e-07,3.27962e-07,1.28213e-07,5.02192e-07,1.50452e-07,6.86671e-07,1.80885e-07,4.96884e-07,1.35367e-07,6.82603e-06,5.50915e-07
51.5,5.74948e-07,1.53213e-07,6.81547e-07,1.55178e-07,0,0,5.73934e-07,1.43849e-07,5.73934e-07,1.51842e-07,5.17588e-07,1.56992e-07,1.02519e-06,1.90455e-07,4.25326e-07,1.32345e-07,4.91944e-07,1.39775e-07,4.20202e-07,1.38264e-07,5.58561e-07,1.62129e-07,1.12317e-06,1.8755e-07,7.57307e-06,5.65451e-07
52.5,6.04282e-07,1.59271e-07,8.04533e-07,1.67859e-07,0,0,5.38063e-07,1.38927e-07,7.17418e-07,1.57112e-07,5.53819e-07,1.56394e-07,4.90547e-07,1.44887e-07,5.43188e-07,1.44396e-07,2.2035e-07,1.14241e-07,5.84183e-07,1.54244e-07,7.58413e-07,1.79866e-07,6.57337e-07,1.4667e-07,7.06554e-06,5.50561e-07
53.5,3.52009e-07,1.36332e-07,9.42892e-07,1.77219e-07,0,0,4.30451e-07,1.32246e-07,4.35575e-07,1.37979e-07,2.32915e-07,1.25188e-07,5.01571e-07,1.47794e-07,5.73934e-07,1.43849e-07,6.66174e-07,1.50277e-07,5.53437e-07,1.49577e-07,9.01897e-07,1.86461e-07,7.09096e-07,1.53803e-07,6.91157e-06,5.45129e-07
54.5,5.57347e-07,1.50149e-07,6.09805e-07,1.48608e-07,0,0,5.48312e-07,1.41549e-07,4.81695e-07,1.45483e-07,5.84874e-07,1.53279e-07,8.433e-07,1.75773e-07,4.56073e-07,1.31748e-07,7.37915e-07,1.61724e-07,5.17566e-07,1.5019e-07,3.12589e-07,1.45753e-07,5.0206e-07,1.38207e-07,6.68917e-06,5.40907e-07
55.5,7.74419e-07,1.71849e-07,4.20202e-07,1.35385e-07,0,0,4.71446e-07,1.34412e-07,4.09953e-07,1.32642e-07,2.27739e-07,1.18707e-07,4.685e-07,1.48409e-07,5.12441e-07,1.42197e-07,4.20202e-07,1.35385e-07,7.17418e-07,1.64461e-07,7.22542e-07,1.71419e-07,5.07236e-07,1.35169e-07,6.13601e-06,5.2464e-07
