Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
651.5,8.42075e-08,5.75247e-08,-4.43732e-08,3.079e-08,0,0,9.8607e-09,3.75484e-08,9.8607e-09,3.75484e-08,2.98679e-08,4.56239e-08,-1.58637e-08,3.03767e-08,0,3.81903e-08,1.97214e-08,4.57222e-08,-5.42339e-08,1.63521e-08,1.97214e-08,4.57222e-08,-9.95595e-09,2.81597e-08,4.38598e-08,1.39991e-07
652.5,-2.24553e-08,3.2734e-08,1.47911e-08,4.59873e-08,0,0,-5.42339e-08,1.63521e-08,-2.46518e-08,2.91683e-08,9.95595e-09,3.79111e-08,6.87427e-08,5.46985e-08,-1.97214e-08,2.87486e-08,-1.47911e-08,2.83227e-08,1.47911e-08,3.72233e-08,4.93035e-08,5.171e-08,8.46256e-08,5.74088e-08,1.15132e-07,1.44949e-07
653.5,4.26326e-15,4.34846e-08,9.8607e-09,4.62508e-08,0,0,-2.95821e-08,2.95821e-08,0,3.81903e-08,-1.99119e-08,2.90263e-08,4.23032e-08,4.7884e-08,-1.97214e-08,2.87486e-08,2.46518e-08,4.54556e-08,-4.93035e-09,2.7451e-08,4.93035e-09,3.78707e-08,-4.48018e-08,3.10874e-08,-4.38599e-08,1.35185e-07
654.5,4.49107e-08,5.08354e-08,-3.94428e-08,1.39451e-08,0,0,-2.95821e-08,2.95821e-08,-4.93035e-09,2.7451e-08,9.95595e-09,3.79111e-08,-3.17274e-08,1.29527e-08,-1.47911e-08,2.83227e-08,-5.91642e-08,1.70792e-08,0,3.81903e-08,-4.93035e-08,1.55911e-08,3.48458e-08,4.53515e-08,-1.58992e-07,1.12224e-07
655.5,2.24553e-08,4.20101e-08,-4.93035e-09,3.85073e-08,0,0,-2.46518e-08,2.91683e-08,-4.93035e-08,1.55911e-08,2.48899e-08,3.69177e-08,-5.2879e-09,2.94418e-08,9.8607e-09,3.75484e-08,-3.45125e-08,1.30445e-08,-2.46518e-08,2.91683e-08,-1.97214e-08,2.87486e-08,3.48458e-08,4.53515e-08,-8.22372e-08,1.18223e-07
656.5,-5.61384e-08,1.77525e-08,-9.8607e-09,2.78903e-08,0,0,4.93035e-09,4.65128e-08,-3.94428e-08,1.39451e-08,-2.98679e-08,2.98679e-08,7.40306e-08,5.44423e-08,-4.93035e-09,3.85073e-08,-2.95821e-08,2.95821e-08,5.91642e-08,4.35437e-08,2.46518e-08,4.54556e-08,7.96476e-08,5.76242e-08,8.22372e-08,1.42439e-07
657.5,-5.61384e-08,1.77525e-08,9.8607e-09,2.6089e-08,0,0,-1.97214e-08,2.87486e-08,0,3.81903e-08,-4.48018e-08,1.49339e-08,3.17274e-08,3.8858e-08,-9.8607e-09,3.88216e-08,-7.39553e-08,1.90952e-08,-3.94428e-08,1.39451e-08,0,2.70046e-08,-4.48018e-08,3.10874e-08,-2.68642e-07,1.02421e-07
658.5,-1.12277e-08,4.42034e-08,1.97214e-08,3.68954e-08,0,0,6.40946e-08,5.09999e-08,4.43732e-08,5.19445e-08,-4.97798e-09,3.88792e-08,-5.81669e-08,1.7538e-08,5.42339e-08,5.8128e-08,0,3.81903e-08,-5.42339e-08,1.63521e-08,1.97214e-08,4.57222e-08,-2.98679e-08,2.98679e-08,5.48248e-08,1.4914e-07
659.5,2.24553e-08,5.20606e-08,3.94428e-08,5.21779e-08,0,0,-1.97214e-08,2.87486e-08,0,3.81903e-08,-1.99119e-08,9.95595e-09,2.11516e-08,3.9571e-08,-5.42339e-08,1.63521e-08,2.46518e-08,3.65645e-08,1.97214e-08,3.68954e-08,-2.46518e-08,1.10246e-08,1.99119e-08,4.61638e-08,2.74124e-08,1.30317e-07
660.5,-3.3683e-08,1.3751e-08,-4.43732e-08,1.47911e-08,0,0,-2.46518e-08,3.97498e-08,3.94428e-08,4.46462e-08,9.95595e-09,3.79111e-08,-5.81669e-08,1.7538e-08,4.43732e-08,4.43732e-08,-2.46518e-08,2.91683e-08,-4.93035e-08,3.11823e-08,1.47911e-08,3.72233e-08,1.49339e-08,3.75829e-08,-1.15132e-07,1.22715e-07
