Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
44.5,5.80694e-07,1.61407e-07,5.48419e-07,1.45786e-07,0,0,6.88111e-07,1.54088e-07,4.55292e-07,1.44681e-07,4.44204e-07,1.51912e-07,8.2373e-07,1.80522e-07,5.07029e-07,1.43753e-07,1.08649e-06,1.92197e-07,6.15678e-07,1.60387e-07,6.51895e-07,1.69554e-07,4.86012e-07,1.36975e-07,7.50821e-06,5.75091e-07
45.5,6.28098e-07,1.5722e-07,6.7259e-07,1.51725e-07,0,0,7.03632e-07,1.56416e-07,3.93206e-07,1.34319e-07,7.8389e-07,1.78754e-07,4.61956e-07,1.50069e-07,4.86334e-07,1.44124e-07,8.74367e-07,1.75527e-07,7.70891e-07,1.74763e-07,9.72668e-07,1.95785e-07,6.89823e-07,1.50376e-07,8.13581e-06,5.86536e-07
46.5,8.4734e-07,1.81381e-07,6.51895e-07,1.59802e-07,0,0,7.34675e-07,1.6097e-07,6.82937e-07,1.61799e-07,6.11434e-07,1.69581e-07,6.62323e-07,1.58502e-07,6.46721e-07,1.54781e-07,6.93285e-07,1.5913e-07,7.65718e-07,1.67809e-07,8.22629e-07,1.82993e-07,7.21179e-07,1.5782e-07,8.53886e-06,5.97178e-07
47.5,7.8216e-07,1.79532e-07,6.41547e-07,1.54868e-07,0,0,6.00157e-07,1.47611e-07,5.12203e-07,1.46428e-07,3.6059e-07,1.50648e-07,1.05749e-06,1.91998e-07,5.89809e-07,1.47792e-07,1.02441e-06,1.90939e-07,5.74288e-07,1.53392e-07,6.98459e-07,1.66447e-07,8.25698e-07,1.66247e-07,8.32582e-06,5.91517e-07
48.5,5.09589e-07,1.49199e-07,3.31121e-07,1.29448e-07,0,0,7.29501e-07,1.63527e-07,5.38072e-07,1.48695e-07,3.29234e-07,1.36975e-07,6.34494e-07,1.67528e-07,8.74367e-07,1.68525e-07,4.3977e-07,1.47702e-07,7.03632e-07,1.63936e-07,4.08728e-07,1.42725e-07,6.58468e-07,1.48181e-07,6.71938e-06,5.49955e-07
49.5,6.75502e-07,1.69265e-07,6.57068e-07,1.57184e-07,0,0,5.79462e-07,1.47973e-07,3.51816e-07,1.25883e-07,6.4279e-07,1.59112e-07,4.78654e-07,1.49759e-07,4.3977e-07,1.44958e-07,4.91508e-07,1.38344e-07,4.24249e-07,1.42443e-07,7.03632e-07,1.78026e-07,5.17368e-07,1.39347e-07,6.48907e-06,5.44807e-07
50.5,5.09589e-07,1.52688e-07,5.07029e-07,1.46519e-07,0,0,4.91508e-07,1.3541e-07,7.1398e-07,1.61302e-07,5.74853e-07,1.62761e-07,8.2373e-07,1.7793e-07,5.69114e-07,1.48154e-07,4.44944e-07,1.42067e-07,5.12203e-07,1.49145e-07,6.67416e-07,1.71672e-07,9.35442e-07,1.74189e-07,7.3585e-06,5.68015e-07
51.5,6.99203e-07,1.65701e-07,8.32977e-07,1.69159e-07,0,0,6.05331e-07,1.4752e-07,5.74288e-07,1.50751e-07,5.90531e-07,1.6501e-07,7.17981e-07,1.63314e-07,5.48419e-07,1.45786e-07,1.70734e-07,1.0178e-07,4.55292e-07,1.44681e-07,5.2255e-07,1.66769e-07,7.62986e-07,1.57126e-07,7.04182e-06,5.54578e-07
52.5,3.19974e-07,1.30629e-07,9.05409e-07,1.75069e-07,0,0,5.69114e-07,1.45419e-07,5.01855e-07,1.41027e-07,4.23301e-07,1.43974e-07,4.00733e-07,1.38362e-07,7.45022e-07,1.58287e-07,4.13901e-07,1.3392e-07,6.312e-07,1.57609e-07,9.51973e-07,1.91918e-07,6.53242e-07,1.48273e-07,7.16274e-06,5.5395e-07
53.5,4.26633e-07,1.43685e-07,6.00157e-07,1.50307e-07,0,0,4.3977e-07,1.30375e-07,6.00157e-07,1.55558e-07,3.91945e-07,1.38758e-07,8.6269e-07,1.77319e-07,3.5699e-07,1.22543e-07,7.70891e-07,1.62871e-07,4.8116e-07,1.44217e-07,4.50118e-07,1.58033e-07,6.89823e-07,1.55729e-07,6.61574e-06,5.41389e-07
54.5,7.70309e-07,1.70711e-07,5.89809e-07,1.4505e-07,0,0,3.9838e-07,1.31194e-07,3.31121e-07,1.29448e-07,2.29941e-07,1.23226e-07,7.79204e-07,1.67897e-07,5.38072e-07,1.4597e-07,4.96682e-07,1.38247e-07,7.08806e-07,1.63854e-07,5.84636e-07,1.65803e-07,5.95757e-07,1.46513e-07,6.52362e-06,5.36344e-07
55.5,8.88818e-07,1.83593e-07,5.43246e-07,1.53914e-07,0,0,6.36373e-07,1.49682e-07,7.81239e-07,1.62707e-07,5.69627e-07,1.49739e-07,3.17247e-07,1.36673e-07,6.46721e-07,1.49503e-07,5.58767e-07,1.48335e-07,5.74288e-07,1.61053e-07,6.05331e-07,1.6548e-07,6.32338e-07,1.43023e-07,7.35274e-06,5.60997e-07
56.5,3.259e-07,1.38331e-07,7.50196e-07,1.6072e-07,0,0,3.62164e-07,1.2567e-07,2.94905e-07,1.30169e-07,3.3446e-07,1.20989e-07,5.2318e-07,1.52017e-07,6.10505e-07,1.5278e-07,5.32898e-07,1.46062e-07,2.7421e-07,1.27468e-07,4.8116e-07,1.54954e-07,5.69627e-07,1.49739e-07,5.53327e-06,5.15285e-07
